,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
1127,-51.8055,-30.8589,-92.5,463,1667.5872488638022,218,-48.95885333
1128,-51.7836,-30.8587,-89.71910112359552,477,1667.8749650926468,141,-48.95757167
1129,-51.8074,-30.8574,-98.16666666666669,522,1667.8924850168064,226,-48.96259333
1130,-51.7837,-30.8588,-91.0,477,1670.40270008826,141,-48.95757167
1131,-51.8017,-30.8609,-82.7,406,1670.7157373236619,203,-48.95803667
1132,-51.7986,-30.8618,-93.3939393939394,378,1672.5166062484182,193,-48.95611167
1133,-51.7835,-30.8587,-85.16417910447761,477,1673.9778709919071,141,-48.95757167
1134,-51.8118,-30.8503,-95.95454545454544,699,1674.21936970315,258,-48.94819167
1135,-51.8075,-30.8574,-99.08333333333331,522,1674.874024266697,227,-48.95370333
1136,-51.8055,-30.859,-97.1808510638298,463,1676.302254171657,218,-48.95885333
1137,-51.7955,-30.8622,-93.04878048780488,380,1676.4103507820555,183,-48.949475
1138,-51.7956,-30.8622,-86.71875,380,1676.8763405381915,183,-48.949475
1139,-51.8122,-30.8483,-101.09523809523807,759,1679.6787838801272,266,-48.95379333
1140,-51.7834,-30.8587,-86.64,477,1680.1130636125704,140,-48.941095
1141,-51.7813,-30.8569,-96.8181818181818,539,1680.3355715226019,131,-48.94126667
1142,-51.8017,-30.861,-88.56521739130434,406,1680.8778491835953,203,-48.95803667
1143,-51.7985,-30.8619,-93.40625,378,1681.2293205353096,192,-48.96200167
1144,-51.8076,-30.8574,-100.5,522,1681.880981455051,227,-48.95370333
1145,-51.7986,-30.8619,-93.64864864864865,378,1683.3252403875094,193,-48.95611167
1146,-51.8119,-30.8503,-95.71428571428572,699,1683.5681509324636,258,-48.94819167
1147,-51.8018,-30.861,-95.2394366197183,406,1684.7128789994174,203,-48.95803667
1148,-51.8055,-30.8591,-100.76923076923076,463,1685.0451307281062,217,-48.95816333
1149,-51.7833,-30.8587,-84.28070175438596,477,1686.2801905467907,140,-48.941095
1150,-51.7957,-30.8623,-90.875,379,1688.465385436076,183,-48.949475
1151,-51.8077,-30.8574,-99.8688524590164,522,1688.9130402208177,227,-48.95370333
