mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00937199592590332,0.007652205305668288,0.0,0.0,friedman_mse,30,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_features': 'log2', 'splitter': 'random'}",-14.74121793014677,-7.214103736010768,-7.688434690439651,-5.354438752883178,-9.433644757309288,-8.886367973357931,3.2026493952051465,127
0.021874094009399415,0.007653071028268802,0.0,0.0,friedman_mse,30,2,best,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_features': 2, 'splitter': 'best'}",-12.817414091262812,-7.939190855112304,-7.196650082516145,-9.672868779874463,-9.729628782613066,-9.471150518275758,1.9403728410760583,156
0.015620183944702149,5.704933645796789e-06,0.0,0.0,friedman_mse,30,2,random,"{'criterion': 'friedman_mse', 'max_depth': 30, 'max_features': 2, 'splitter': 'random'}",-15.37457380521032,-7.976704598051507,-6.916623381022053,-5.733401199621374,-8.220675250744405,-8.844395646929932,3.3817076759587628,124
0.018669986724853517,0.006254984913745589,0.0032868385314941406,0.006213829286672591,friedman_mse,50,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 'sqrt', 'splitter': 'best'}",-10.694913292185404,-6.505694328697461,-6.827965992332562,-7.112631842565384,-8.114256790744557,-7.8510924493050736,1.5204460118401997,7
0.009374761581420898,0.0076544623709110995,0.003124380111694336,0.006248760223388672,friedman_mse,50,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 'sqrt', 'splitter': 'random'}",-12.10275093943178,-8.696405277552502,-6.89076720027683,-6.196746633528413,-8.068613548550406,-8.391056719867986,2.0513286775921253,59
0.015608406066894532,3.0205140541578273e-05,0.006265830993652344,0.007674087693327842,friedman_mse,50,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 'log2', 'splitter': 'best'}",-12.268450580202577,-7.8451699625561515,-7.799976002726274,-6.297492964261812,-9.780529117590847,-8.798323725467531,2.0574675009689467,116
0.009355545043945312,0.007638816441221696,0.0,0.0,friedman_mse,50,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 'log2', 'splitter': 'random'}",-13.124254234991596,-7.149990741856172,-6.873094804030616,-6.731404021804574,-8.512926912460953,-8.478334143028782,2.4074394919061732,74
0.015622949600219727,4.6734906935904855e-06,0.006249427795410156,0.007653956674983452,friedman_mse,50,2,best,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 2, 'splitter': 'best'}",-13.339860690675945,-7.667233812665494,-7.801371568719775,-5.416900870674749,-6.631467888128333,-8.17136696617286,2.7225997448262755,31
0.009374618530273438,0.0076543470687885405,0.0,0.0,friedman_mse,50,2,random,"{'criterion': 'friedman_mse', 'max_depth': 50, 'max_features': 2, 'splitter': 'random'}",-15.676071633137624,-9.372132418125535,-6.408258663638012,-7.084040379551939,-9.5419224487634,-9.616485108643301,3.2707751345446767,161
0.018747234344482423,0.006254483187218384,0.0,0.0,friedman_mse,100,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 'sqrt', 'splitter': 'best'}",-10.848021730788643,-7.396222449299235,-7.348081645016812,-7.170926675676811,-9.999869260890447,-8.55262435233439,1.5531029531317189,82
0.009374904632568359,0.0076545789637297145,0.003123950958251953,0.006247901916503906,friedman_mse,100,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 'sqrt', 'splitter': 'random'}",-12.177499203029274,-9.177780831928992,-8.368974228392533,-6.033080588943059,-7.33327592109468,-8.618122154677708,2.067739211653883,89
0.018748712539672852,0.006245878877691601,0.0,0.0,friedman_mse,100,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'best'}",-12.526373747974286,-7.547139602633837,-6.787046547571267,-5.817511341427265,-10.975495222755912,-8.730713292472512,2.5733836445456,104
0.012495708465576173,0.006247856630129228,0.003125572204589844,0.006251144409179688,friedman_mse,100,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'random'}",-10.877780061613691,-7.82806385034534,-7.051897242309422,-6.477850529094883,-9.286173237496907,-8.30435298417205,1.5948734040968704,52
0.015622663497924804,1.4002621728866231e-05,0.003124046325683594,0.006248092651367188,friedman_mse,100,2,best,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 2, 'splitter': 'best'}",-12.34795076514235,-7.698309141773643,-7.828585519887275,-6.038355346512692,-10.40719257169412,-8.864078669002016,2.233138699081848,126
0.012500905990600586,0.006250461462758637,0.0,0.0,friedman_mse,100,2,random,"{'criterion': 'friedman_mse', 'max_depth': 100, 'max_features': 2, 'splitter': 'random'}",-11.176970051345032,-8.34639415086936,-8.801507319560912,-6.508145682353799,-9.272799927674813,-8.821163426360783,1.505300215585927,122
0.01562800407409668,7.054289660022883e-06,0.006245136260986328,0.00764869878663364,friedman_mse,120,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'best'}",-12.492370307768924,-7.9739921045497315,-8.507994813609187,-6.06318439814943,-11.736113800417389,-9.354731084898933,2.40721605040708,150
0.009373283386230469,0.007653257076734587,0.0031241416931152345,0.006248283386230469,friedman_mse,120,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'random'}",-13.088094612701132,-7.184583551210215,-7.753544089778744,-5.147581258502471,-9.10937321489075,-8.456635345416663,2.6434361615814606,71
0.013646793365478516,0.004553656909011473,0.008289480209350586,0.0070673369640922214,friedman_mse,120,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'best'}",-13.30846284126444,-8.367464423248057,-7.61804804620437,-6.838042073582587,-7.152325607520367,-8.656868598363964,2.3821003948319825,95
0.012512969970703124,0.006256757688556687,0.0,0.0,friedman_mse,120,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'random'}",-12.011611430044207,-7.075201041219466,-7.424261501719021,-5.619425949115843,-9.302972627069497,-8.286694509833605,2.2015292851569086,48
0.021872854232788085,0.007648822408180842,0.0,0.0,friedman_mse,120,2,best,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 2, 'splitter': 'best'}",-13.28531595395119,-9.993437924015245,-7.813077786630338,-5.834347395811266,-10.11465560075758,-9.408166932233124,2.497616798891088,152
0.003126192092895508,0.006252384185791016,0.009375762939453126,0.007655280359300572,friedman_mse,120,2,random,"{'criterion': 'friedman_mse', 'max_depth': 120, 'max_features': 2, 'splitter': 'random'}",-12.007533960514774,-6.4270699107809115,-7.584367211534416,-6.839976201535155,-8.26670168688505,-8.225129794250062,1.993517293960323,37
0.01568260192871094,0.00013712468762146579,0.006251621246337891,0.007656641987343388,friedman_mse,150,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'best'}",-10.493191747268074,-8.036834760682959,-6.786071039282953,-6.3198985224527515,-9.700941600633215,-8.26738753406399,1.6155152891052933,44
0.00937652587890625,0.007656096798837843,0.0031233310699462892,0.0062466621398925785,friedman_mse,150,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'random'}",-14.15076861722737,-9.193094041057545,-7.162275145449004,-6.456353868776603,-9.756704409155114,-9.343839216333127,2.698019476142469,148
0.0156219482421875,1.1605279958365679e-05,0.003122091293334961,0.006244182586669922,friedman_mse,150,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'best'}",-12.403933447880851,-7.771999458079447,-7.405687598591643,-5.979546381571837,-8.759466464655757,-8.464126670155908,2.16248817783375,73
0.009377193450927735,0.007656447634695681,0.0031213760375976562,0.0062427520751953125,friedman_mse,150,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'random'}",-17.933312108448458,-7.24705248676442,-6.705831616333703,-6.513088368763561,-10.293380003300896,-9.738532916722209,4.319039377751292,168
0.01874818801879883,0.006246615718329473,0.0031253337860107423,0.0062506675720214845,friedman_mse,150,2,best,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 2, 'splitter': 'best'}",-12.515786544565493,-6.34590910657285,-7.6957815055242556,-6.08410434398044,-10.109693600412678,-8.550255020211143,2.4424763666499407,80
0.012497043609619141,0.006248522027688482,0.0,0.0,friedman_mse,150,2,random,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 2, 'splitter': 'random'}",-9.511795910605729,-9.319465615250026,-7.025075801524646,-6.392855421403511,-10.244243828297863,-8.498687315416355,1.5068571559708919,75
0.015623855590820312,8.371717966977976e-06,0.006249046325683594,0.00765348743995486,friedman_mse,200,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 'sqrt', 'splitter': 'best'}",-9.34753982607992,-7.585294571962776,-7.5101411504519975,-6.743664195795878,-9.55976428212745,-8.149280805283604,1.1070344477016694,26
0.009375333786010742,0.007654931310039919,0.006248092651367188,0.007652321148154974,friedman_mse,200,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 'sqrt', 'splitter': 'random'}",-14.644920162891967,-8.770354466923198,-6.658062526967263,-6.828199997636059,-10.334012187751757,-9.44710986843405,2.929139786318299,155
0.0210360050201416,0.006722738127511834,0.0009198188781738281,0.0018396377563476562,friedman_mse,200,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 'log2', 'splitter': 'best'}",-11.858441861100383,-8.34001904116263,-8.175768518427923,-6.345139810605475,-13.885400141722402,-9.720953874603762,2.742340861307205,167
0.009372472763061523,0.007652598250454803,0.0031271457672119142,0.0062542915344238285,friedman_mse,200,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 'log2', 'splitter': 'random'}",-12.050875807882248,-7.885217537226477,-6.9025514167969435,-5.710360650747053,-10.244686386421243,-8.558738359814793,2.2955298197501204,83
0.015628242492675783,1.0334943530383352e-05,0.0,0.0,friedman_mse,200,2,best,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 2, 'splitter': 'best'}",-10.287338577910445,-8.008977844268399,-5.784179665454347,-6.04464324642874,-6.877320635540657,-7.400491993920518,1.6388189569945595,1
0.00937337875366211,0.007653332122013842,0.003122758865356445,0.00624551773071289,friedman_mse,200,2,random,"{'criterion': 'friedman_mse', 'max_depth': 200, 'max_features': 2, 'splitter': 'random'}",-11.081020155298729,-8.219775587751274,-7.2874304504750445,-6.209695914544285,-6.677023604558784,-7.894989142525622,1.7291073263158168,9
0.24382271766662597,0.007571414707949182,0.0031255245208740234,0.006251049041748047,mae,2,sqrt,best,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'sqrt', 'splitter': 'best'}",-14.104022344433277,-9.036046666893348,-7.3253806933522725,-5.940924808956776,-10.779605253171743,-9.437195953361483,2.843446065965026,154
0.14080142974853516,0.02213942014283559,0.003124856948852539,0.006249713897705078,mae,2,sqrt,random,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'sqrt', 'splitter': 'random'}",-15.909330236684672,-8.419943259769768,-9.085973573531414,-6.899177097282493,-12.19110596281746,-10.50110602601716,3.2066405855531657,177
0.23500633239746094,0.009430016680541576,0.006244468688964844,0.007647882166802103,mae,2,log2,best,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'splitter': 'best'}",-15.643489765575671,-8.888175248864261,-7.655152527721393,-7.715883419595165,-9.578573303902697,-9.896254853131836,2.9639303100854804,171
0.13435921669006348,0.012492470402079884,0.003124904632568359,0.0062498092651367175,mae,2,log2,random,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 'log2', 'splitter': 'random'}",-15.28668888529263,-10.133304679516609,-7.4668397634629455,-7.065501636530253,-10.47154978280221,-10.08477694952093,2.938756692155619,174
0.22835125923156738,0.020972512662673252,0.0,0.0,mae,2,2,best,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 2, 'splitter': 'best'}",-13.539727516550208,-9.065853509531244,-7.3253806933522725,-5.669022114442581,-11.171733957970764,-9.354343558369415,2.778555657276797,149
0.12498793601989747,0.01711463397114832,0.0,0.0,mae,2,2,random,"{'criterion': 'mae', 'max_depth': 2, 'max_features': 2, 'splitter': 'random'}",-17.557872620658245,-8.155884211535538,-6.619910343783901,-8.404042634720096,-10.827741970305734,-10.313090356200703,3.864953208019106,176
0.3542292594909668,0.01636585418372656,0.003124713897705078,0.006249427795410156,mae,5,sqrt,best,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 'sqrt', 'splitter': 'best'}",-13.947333826146668,-7.877633930435186,-6.180855451061094,-5.711590260525345,-10.018487196525408,-8.74718013293874,3.0071501102376295,105
0.212599515914917,0.032144908754657385,0.003121471405029297,0.0062429428100585944,mae,5,sqrt,random,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 'sqrt', 'splitter': 'random'}",-13.634454001807358,-7.812873035463183,-7.187046564899148,-8.197096360067208,-9.860505462912487,-9.338395085029877,2.3232219963447434,146
0.3595571041107178,0.026200929483009314,0.0,0.0,mae,5,log2,best,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 'log2', 'splitter': 'best'}",-11.06603335166924,-7.677134118019195,-6.590284085385247,-6.864926868064087,-9.233830522261679,-8.28644178907989,1.6668884864359919,47
0.21578879356384278,0.026808698835374144,0.0031247615814208986,0.006249523162841797,mae,5,log2,random,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 'log2', 'splitter': 'random'}",-12.89478391220921,-9.42915140689213,-7.073763534823084,-7.268978518557633,-11.393643313607315,-9.612064137217875,2.2766972005196067,160
0.35020222663879397,0.007743936654014443,0.0,0.0,mae,5,2,best,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 2, 'splitter': 'best'}",-12.928631329493426,-7.705532551380116,-7.506459726097128,-6.246143727651315,-9.64359931466875,-8.806073329858146,2.330251459736411,119
0.21872239112854003,0.035655017114716483,0.0031287670135498047,0.006257534027099609,mae,5,2,random,"{'criterion': 'mae', 'max_depth': 5, 'max_features': 2, 'splitter': 'random'}",-13.006789865134746,-7.529609426875099,-8.18104031864956,-8.680072547942693,-10.011454476460457,-9.481793327012511,1.9417455087277302,158
0.4471395015716553,0.03657335976046373,0.003121042251586914,0.006242084503173828,mae,10,sqrt,best,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 'sqrt', 'splitter': 'best'}",-13.027044877142837,-6.963572356145776,-6.300131754172299,-6.708238790786549,-7.237899994726246,-8.047377554594743,2.5089095155942376,15
0.23154830932617188,0.028680714153528897,0.009377336502075196,0.007656568600391841,mae,10,sqrt,random,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 'sqrt', 'splitter': 'random'}",-11.631433468400314,-9.235566886727923,-7.5810956863276955,-6.4697906359974375,-8.858264119025424,-8.755230159295758,1.7387185177105497,107
0.42469587326049807,0.04340793273523381,0.0004194736480712891,0.0008389472961425782,mae,10,log2,best,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 'log2', 'splitter': 'best'}",-11.337331885472391,-9.225663401184358,-7.426328702123029,-6.211696516513862,-9.11504665945198,-8.663213432949124,1.7442036439810709,96
0.25354342460632323,0.042228477583304405,0.009392738342285156,0.007669194193729234,mae,10,log2,random,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 'log2', 'splitter': 'random'}",-13.645177747905851,-7.385829591218297,-8.880676445801399,-7.8547137140212815,-8.14114211338283,-9.181507922465931,2.2839462535479553,140
0.4167464733123779,0.024964973471117723,0.003124904632568359,0.0062498092651367175,mae,10,2,best,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 2, 'splitter': 'best'}",-12.06951109657584,-7.50188526056686,-7.055850739834766,-6.9115879497672115,-7.986173431721669,-8.305001695693269,1.919383154946841,53
0.23517098426818847,0.013343858689478804,0.009370517730712891,0.007650998692166622,mae,10,2,random,"{'criterion': 'mae', 'max_depth': 10, 'max_features': 2, 'splitter': 'random'}",-10.300083273703152,-8.838114278948439,-7.757522664413404,-7.299296848184892,-8.917160070580474,-8.62243542716607,1.0437099276995687,90
0.4221407413482666,0.01699136129723512,0.0031515121459960937,0.006303024291992187,mae,20,sqrt,best,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 'sqrt', 'splitter': 'best'}",-12.957725956297027,-8.16482164603582,-6.944937918505365,-5.9275191663843545,-9.62220516668329,-8.723441970781172,2.450683733639674,103
0.29097809791564944,0.05093859516786127,0.0031424999237060548,0.0062849998474121095,mae,20,sqrt,random,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 'sqrt', 'splitter': 'random'}",-11.351024266814475,-9.20861097124139,-7.652707969936579,-6.637692488487814,-7.121798152761393,-8.394366769848329,1.7123206688785204,61
0.4158724308013916,0.021151259133190256,0.0031407833099365234,0.006281566619873047,mae,20,log2,best,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 'log2', 'splitter': 'best'}",-12.160063415485027,-7.092980082668712,-6.497497215379226,-5.409182981886911,-9.134574087119669,-8.058859556507908,2.3819570236522773,16
0.2468489170074463,0.022960027773004238,0.0,0.0,mae,20,log2,random,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 'log2', 'splitter': 'random'}",-11.416525770896225,-7.102053524861415,-7.717024391633674,-6.353944662791589,-7.9840755577324245,-8.114724781583066,1.743730156521333,22
0.4314980983734131,0.012273374414166595,0.0062544822692871095,0.007660146246080187,mae,20,2,best,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 2, 'splitter': 'best'}",-11.03157890604076,-7.508073594019856,-8.429400958326934,-6.450208456185069,-8.593003554762873,-8.402453093867098,1.520559897990842,62
0.23449163436889647,0.008427938425284307,0.0,0.0,mae,20,2,random,"{'criterion': 'mae', 'max_depth': 20, 'max_features': 2, 'splitter': 'random'}",-12.295690420172317,-8.491473466315078,-8.566638832293558,-7.353152292351432,-8.882741947304648,-9.117939391687406,1.671184298951157,134
0.44706926345825193,0.039922554376844006,0.0,0.0,mae,30,sqrt,best,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 'sqrt', 'splitter': 'best'}",-12.048607319672891,-7.235716751803085,-6.800021876993802,-6.269726626357342,-7.962837369100908,-8.063381988785606,2.0683538495255984,19
0.2657364845275879,0.03124588176022217,0.0,0.0,mae,30,sqrt,random,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 'sqrt', 'splitter': 'random'}",-10.77089897094407,-6.985315228350993,-6.937285032485885,-6.481017463957814,-9.512087158797822,-8.137320770907317,1.6932961905799797,25
0.41663365364074706,0.021769410438801536,0.009369421005249023,0.007650111728734474,mae,30,log2,best,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 'log2', 'splitter': 'best'}",-11.209714920503115,-7.023275037309972,-6.977694104631715,-6.113575535217145,-10.235530137989965,-8.311957947130384,2.0184634910074846,55
0.26247391700744627,0.045750295587835915,0.0,0.0,mae,30,log2,random,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 'log2', 'splitter': 'random'}",-16.68950624184623,-7.897289987226487,-7.283507313830141,-6.537463307184605,-8.501757479087162,-9.381904865834924,3.711439038909397,151
0.46563353538513186,0.042476828858478775,0.0,0.0,mae,30,2,best,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 2, 'splitter': 'best'}",-13.157740821551643,-7.144558964080888,-5.905349382464999,-6.4913554576605215,-8.774014912040842,-8.294603907559779,2.6139158779585534,51
0.2925833225250244,0.07966534351063598,0.002501821517944336,0.005003643035888672,mae,30,2,random,"{'criterion': 'mae', 'max_depth': 30, 'max_features': 2, 'splitter': 'random'}",-12.678980401110648,-6.274792298865294,-7.474910477825064,-5.990223490443382,-7.940187702265762,-8.07181887410203,2.4150324050939513,20
0.47608962059021,0.03837976243396697,0.0062693595886230465,0.007678428225558969,mae,50,sqrt,best,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 'sqrt', 'splitter': 'best'}",-11.907411710134438,-7.301470523015369,-6.745146792508427,-6.234302992993617,-7.184808928845942,-7.874628189499559,2.0510533012949157,8
0.28434600830078127,0.05172097727067794,0.006247472763061523,0.007651560229061289,mae,50,sqrt,random,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 'sqrt', 'splitter': 'random'}",-12.157536944616005,-8.464629062932786,-6.736749191919251,-7.8867598908148455,-9.596006386141736,-8.968336295284924,1.8421986873944005,132
0.4540346622467041,0.05764305837641357,0.003634786605834961,0.007269573211669922,mae,50,log2,best,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 'log2', 'splitter': 'best'}",-10.921458466031947,-9.05020182594755,-7.014646784304135,-6.560968795697692,-7.754373474754762,-8.260329869347217,1.5748682101143314,43
0.28269147872924805,0.04517721008573487,0.003299856185913086,0.006599712371826172,mae,50,log2,random,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 'log2', 'splitter': 'random'}",-12.57797011085507,-7.52799417884675,-7.576749445439637,-6.824583807313125,-8.673085215382862,-8.636076551567488,2.0577376362864217,93
0.42852215766906737,0.037170278330104355,0.005914545059204102,0.00726483047308365,mae,50,2,best,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 2, 'splitter': 'best'}",-8.917594902490528,-10.228206108288077,-7.211848252791669,-6.4266040054277065,-8.759941919841546,-8.308839037767905,1.3419571501160543,54
0.2596297740936279,0.03807967633213967,0.00325775146484375,0.002042779262418365,mae,50,2,random,"{'criterion': 'mae', 'max_depth': 50, 'max_features': 2, 'splitter': 'random'}",-11.321299692845823,-7.754908136107049,-7.440380263542352,-7.174099328917331,-11.56269270492802,-9.050676025268114,1.9626291854934454,133
0.41176605224609375,0.03534631452852641,0.00290064811706543,0.0026765227268697677,mae,100,sqrt,best,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 'sqrt', 'splitter': 'best'}",-9.919263235229659,-7.3498988598958235,-6.474356508561439,-5.8748317162618635,-11.165401043583564,-8.15675027270647,2.0419129110907965,27
0.22792596817016603,0.044864945380534205,0.003694772720336914,0.006027989878016685,mae,100,sqrt,random,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 'sqrt', 'splitter': 'random'}",-10.422083098926473,-8.933391540052712,-7.709828034943754,-6.883462353757951,-8.074081774333221,-8.404569360402823,1.204630122679339,63
0.4214975357055664,0.03961483150570819,0.0044934749603271484,0.0028644219790932126,mae,100,log2,best,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'best'}",-11.903061685975125,-8.146429369026945,-7.605484448188756,-6.2745628702636616,-9.62465879539738,-8.710839433770374,1.9235987415457234,101
0.27113847732543944,0.04780891470887424,0.0016364097595214845,0.0020412495538983857,mae,100,log2,random,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 'log2', 'splitter': 'random'}",-13.01512534350473,-8.426168300538967,-7.322887314197761,-7.391509850519369,-7.755729916948287,-8.782284145141821,2.1522857123304853,112
0.43433570861816406,0.038610993897269776,0.0005255699157714844,0.0010511398315429688,mae,100,2,best,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 2, 'splitter': 'best'}",-15.580883854799952,-6.88442683819568,-6.209825586480743,-7.61938687509985,-9.647545110941156,-9.188413653103476,3.3975480605619786,141
0.24388246536254882,0.023637918424161915,0.0031442165374755858,0.0062884330749511715,mae,100,2,random,"{'criterion': 'mae', 'max_depth': 100, 'max_features': 2, 'splitter': 'random'}",-10.927117695701677,-8.253758803070413,-7.114256849788452,-6.344288971476072,-8.385535415868175,-8.204991547180958,1.5554331459473594,34
0.4407393455505371,0.03643228149003085,0.006245231628417969,0.007648815527950391,mae,120,sqrt,best,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'best'}",-13.009673327715548,-7.45633368701798,-7.1091081262223685,-6.960459488600195,-7.770803428213765,-8.46127561155397,2.2915229798257113,72
0.27508010864257815,0.033829773566005146,0.0031266212463378906,0.006253242492675781,mae,120,sqrt,random,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 'sqrt', 'splitter': 'random'}",-13.244334950771357,-7.911651363880737,-8.096626313455968,-8.605073370240042,-9.842421688043338,-9.540021537278289,1.9709130364061946,159
0.4468250751495361,0.021187371761639876,0.0,0.0,mae,120,log2,best,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'best'}",-12.763236183727507,-8.600671684925388,-7.875428346654597,-6.063629355649803,-7.884442461182648,-8.637481606427988,2.2269133048355507,94
0.2592885971069336,0.040519983353053665,0.006250429153442383,0.007655181050046305,mae,120,log2,random,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 'log2', 'splitter': 'random'}",-13.849008044888944,-8.840811930699587,-6.739541218311308,-7.852370103857269,-8.967295506343312,-9.249805360820083,2.4353235569620915,143
0.35483622550964355,0.09570963178173833,0.0,0.0,mae,120,2,best,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 2, 'splitter': 'best'}",-12.563918945564032,-9.306283341574629,-7.487716834110854,-7.014887988087131,-7.919482640467413,-8.858457949960812,2.0045121508313994,125
0.25687708854675295,0.02935256496917287,0.006477499008178711,0.007941723733934569,mae,120,2,random,"{'criterion': 'mae', 'max_depth': 120, 'max_features': 2, 'splitter': 'random'}",-10.373989665799371,-9.203191706889614,-6.696637630037795,-6.458416718395864,-9.487983262303,-8.444043796685127,1.5739726440079054,68
0.39775738716125486,0.025663612827644355,0.0,0.0,mae,150,sqrt,best,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'best'}",-11.993587764361454,-7.087613508502661,-7.334259834186002,-6.248536205267918,-9.023386887673519,-8.33747683999831,2.0381312699797114,56
0.2758960723876953,0.039465222458418776,0.0008336544036865234,0.0016673088073730468,mae,150,sqrt,random,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 'sqrt', 'splitter': 'random'}",-10.693087043511193,-7.901270883300965,-7.157914027248684,-5.777340325217446,-6.915423237454141,-7.689007103346485,1.6495159243142086,5
0.4395771026611328,0.05419502717549664,0.0018015384674072265,0.003603076934814453,mae,150,log2,best,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'best'}",-11.20314157352706,-7.727138325403534,-7.029334071694595,-5.869148438275822,-9.046160925029149,-8.174984666786031,1.8307727695704406,32
0.24653301239013672,0.0206899182610792,0.004441022872924805,0.006212782070709647,mae,150,log2,random,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'random'}",-11.60757135604512,-6.829439860909258,-6.8873660048365215,-6.4441611569178505,-8.375562209217405,-8.02882011758523,1.9068437281605504,13
0.4012847900390625,0.04215098524497515,0.008058977127075196,0.007886217027769364,mae,150,2,best,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 2, 'splitter': 'best'}",-9.852401870838104,-7.0368593898618235,-7.493856761035971,-5.5096121960542614,-8.52927781455404,-7.684401606468841,1.4559785845509117,4
0.25572190284729,0.038984521361122564,0.004731512069702149,0.0034008642241619485,mae,150,2,random,"{'criterion': 'mae', 'max_depth': 150, 'max_features': 2, 'splitter': 'random'}",-11.50819539708721,-8.243223719264893,-7.068394294883899,-6.170272673723777,-9.11712831761619,-8.421442880515194,1.8407764215362494,65
0.452557897567749,0.029193436869323054,0.0028741836547851564,0.0037773107819008933,mae,200,sqrt,best,"{'criterion': 'mae', 'max_depth': 200, 'max_features': 'sqrt', 'splitter': 'best'}",-12.712390927683424,-8.362659680417874,-6.302881005066331,-6.228126594318366,-8.66117182431372,-8.453446006359943,2.356564462334428,70
