mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004941129684448242,0.0008112325285352377,0.0013003349304199219,0.0004386095822962476,mse,150,log2,random,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 'log2', 'splitter': 'random'}",-9.371964665250994,-8.19808704789694,-6.280012695855024,-6.4350693790379285,-9.711898246758889,-7.999406406959954,1.4324443124658706,15
0.008468103408813477,0.0006991217459886534,0.0012040138244628906,0.00038983451429609576,mse,150,2,best,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 2, 'splitter': 'best'}",-12.730906982113533,-8.124379600201223,-7.400884646846421,-6.22291903974602,-6.844854804827523,-8.264789014746942,2.3193835997658994,42
0.0073033332824707035,0.0011870639737286655,0.001999568939208984,1.985349745832861e-05,mse,150,2,random,"{'criterion': 'mse', 'max_depth': 150, 'max_features': 2, 'splitter': 'random'}",-11.190359098024203,-9.561533938549193,-7.57277298618245,-7.89199699374447,-9.866713118018493,-9.216675226903762,1.3337234955160817,154
0.011914300918579101,0.0029248755426582915,0.0015676021575927734,0.0006899580262123451,mse,200,sqrt,best,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 'sqrt', 'splitter': 'best'}",-12.359045673804738,-7.444742779447771,-6.002535031190768,-5.7332913603970965,-9.214680506313933,-8.150859070230862,2.4412734612421514,30
0.0045296669006347655,0.00032720777738280015,0.0012572288513183593,0.0004160028429740856,mse,200,sqrt,random,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 'sqrt', 'splitter': 'random'}",-12.54099258634521,-6.807886094506852,-6.978475669337099,-5.716278468655638,-11.0312814039509,-8.61498284455914,2.668268827468578,101
0.013050174713134766,0.00226796830797187,0.0019334316253662109,0.00082838422738412,mse,200,log2,best,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 'log2', 'splitter': 'best'}",-11.649187149657156,-6.796693048596807,-7.434984853088448,-6.379674787834534,-10.836670704780994,-8.619442108791587,2.18345453071863,102
0.008305740356445313,0.0011596413169326733,0.0023018836975097655,0.0003018751467970724,mse,200,log2,random,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 'log2', 'splitter': 'random'}",-11.35547011453194,-7.2649231224336885,-7.8115132968782035,-6.981226634944878,-9.960849954797643,-8.67479662471727,1.6994778158969832,110
0.013286018371582031,0.002328717052178844,0.0015244483947753906,0.0005138544876664578,mse,200,2,best,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 2, 'splitter': 'best'}",-11.47002622432435,-7.607590986523151,-6.9819861500966915,-6.529970326093304,-10.062527615306005,-8.530420260468699,1.9099580190380738,88
0.005993032455444336,0.0020465411239713144,0.0016347408294677735,0.00075252629259386,mse,200,2,random,"{'criterion': 'mse', 'max_depth': 200, 'max_features': 2, 'splitter': 'random'}",-11.720801081683119,-6.78719382960212,-6.875649608664878,-5.888997353896797,-9.38232930856456,-8.130994236482294,2.1382606173298093,28
0.003809356689453125,0.0008746271056633972,0.0014984607696533203,0.0008401043528603928,friedman_mse,2,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 'sqrt', 'splitter': 'best'}",-14.296692177481283,-8.839930618918327,-7.337039901404387,-6.8192031492512895,-11.565633934590647,-9.771699956329186,2.800241232352622,166
0.0016857147216796874,0.0006416095418974574,0.0008160591125488282,0.0005404132782200738,friedman_mse,2,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 'sqrt', 'splitter': 'random'}",-15.315984309687932,-8.237768702092442,-7.2281345187346515,-7.124052325225155,-11.024632658043613,-9.786114502756758,3.102921160993976,167
0.005175399780273438,0.0006698804079393222,0.00206451416015625,0.0006529293684927163,friedman_mse,2,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 'log2', 'splitter': 'best'}",-14.242106722230012,-9.086938373710792,-6.725382092186183,-6.819203149251285,-14.528033643412073,-10.280332796158069,3.457741989129942,177
0.0017706394195556641,0.0007479253771088094,0.0009910106658935548,0.000548644917900315,friedman_mse,2,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 'log2', 'splitter': 'random'}",-13.907190274418296,-8.211987463468336,-6.583274772947903,-7.014264623574505,-12.534298852096983,-9.650203197301204,2.995417611698402,162
0.0032075881958007813,0.0008264172159709904,0.0015571117401123047,0.00045280721172758203,friedman_mse,2,2,best,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 2, 'splitter': 'best'}",-13.427953326694386,-9.836061025967396,-8.650922878015006,-7.761056041802362,-14.41638132523419,-10.818474919542668,2.6368745577478805,180
0.003011608123779297,0.0005187113991515821,0.001013469696044922,3.5981905734526144e-05,friedman_mse,2,2,random,"{'criterion': 'friedman_mse', 'max_depth': 2, 'max_features': 2, 'splitter': 'random'}",-15.0617527645385,-8.147638834156027,-8.41049016857026,-7.1622833576123766,-11.633170874959559,-10.083067199967344,2.907387366451178,172
0.0034404277801513674,0.00045587436388940244,0.0011144638061523437,0.0001968342897079122,friedman_mse,5,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 'sqrt', 'splitter': 'best'}",-12.251124850152953,-7.706701200004271,-6.411322036333518,-5.947311709831808,-9.189058209749417,-8.301103601214393,2.2740297315273215,50
0.0022159576416015624,0.00042566071820076775,0.001383066177368164,0.0006253185478486931,friedman_mse,5,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 'sqrt', 'splitter': 'random'}",-13.426224324654248,-7.201779307016952,-7.627597218485353,-5.9788388705978575,-7.178268125783602,-8.282541569307602,2.6298645371969624,45
0.005371809005737305,0.001312922040750589,0.0013106822967529296,0.00041652351084285773,friedman_mse,5,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 'log2', 'splitter': 'best'}",-12.937026055311808,-7.750361067950948,-7.9037831041114766,-6.489648448723198,-9.367752214815047,-8.889714178182496,2.219898866775585,127
0.0034386634826660155,0.0005237830000462022,0.002109241485595703,0.00020093928030669568,friedman_mse,5,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 'log2', 'splitter': 'random'}",-12.91317720494875,-8.681760389435711,-7.531393884650889,-7.44523140234582,-10.002319285004344,-9.314776433277103,2.024725390551189,158
0.004228448867797852,0.0008757618768335764,0.0010021686553955077,5.3677252005873723e-05,friedman_mse,5,2,best,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 2, 'splitter': 'best'}",-11.674961768208165,-10.55378826217262,-5.647897208291429,-6.158060266316683,-9.450242692865492,-8.69699003957088,2.3927614299378717,112
0.001679849624633789,0.0003756308252871603,0.0005915164947509766,0.00048316834192260586,friedman_mse,5,2,random,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 2, 'splitter': 'random'}",-14.03531063722718,-7.560943105791978,-7.21412299903602,-8.17916608900048,-10.797129628345461,-9.557334491880223,2.567681021935546,160
0.005657386779785156,0.0004269119482338213,0.0011846065521240235,0.0002184999084028573,friedman_mse,10,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'sqrt', 'splitter': 'best'}",-12.572148627464063,-8.104169342634236,-7.011214061121129,-6.653970869431449,-9.498457955937086,-8.767992171317593,2.1448171365650572,120
0.0020593643188476563,0.0005942319449963713,0.001231813430786133,0.0002851902252006033,friedman_mse,10,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'sqrt', 'splitter': 'random'}",-10.145802504745006,-7.993415577531018,-6.338477007713833,-6.571519257048513,-7.638626260913625,-7.7375681215903995,1.35587360444411,6
0.005324792861938476,0.0005661088661469894,0.001226949691772461,0.0003748354209460093,friedman_mse,10,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'log2', 'splitter': 'best'}",-13.155168266932211,-7.307030267577323,-6.338473851559149,-5.514101253677402,-8.714257256704695,-8.205806179290155,2.694242421941464,35
0.003224945068359375,0.001194105952964296,0.0018375873565673827,0.00041891298023071763,friedman_mse,10,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'log2', 'splitter': 'random'}",-12.475119674077703,-8.050793709666198,-6.451337613840231,-6.388699418798566,-8.293957723235703,-8.331981627923682,2.216270425024923,52
0.008735847473144532,0.0019249999667674319,0.0012743473052978516,0.000726740362258453,friedman_mse,10,2,best,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 2, 'splitter': 'best'}",-15.753660411194,-6.842873733229861,-5.949679795573684,-6.344100009712534,-10.157467114683145,-9.009556212878644,3.6868049664718954,139
0.004107856750488281,0.000514506599878333,0.0018589496612548828,0.0001785730646981277,friedman_mse,10,2,random,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 2, 'splitter': 'random'}",-10.242098021999668,-8.628701209134436,-7.048221333013374,-6.307787561206912,-10.214738727335222,-8.488309370537923,1.6065224395035098,74
0.011480140686035156,0.0025903965628319304,0.0016843795776367188,0.0005651709153866987,friedman_mse,20,sqrt,best,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'splitter': 'best'}",-11.50458760310453,-7.730759861131238,-7.247608052369603,-5.630491641352916,-9.191350280542958,-8.26095948770025,1.9806112311413056,41
0.007590293884277344,0.0030997800018655593,0.0020659923553466796,0.0011006953144122916,friedman_mse,20,sqrt,random,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'splitter': 'random'}",-10.63875285013842,-10.858548944692474,-6.472380107150848,-6.231823517944964,-8.457611506130458,-8.531823385211434,1.9692443732199068,89
0.008114767074584962,0.0006883286899799629,0.0011305809020996094,0.0002320274618737714,friedman_mse,20,log2,best,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'log2', 'splitter': 'best'}",-15.774428397555388,-6.325851558021959,-7.293397536294934,-6.5594639402662756,-6.710764110000644,-8.53278110842784,3.634880788366375,90
0.006301164627075195,0.0014783563602937847,0.001636648178100586,0.00048452992193787075,friedman_mse,20,log2,random,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'log2', 'splitter': 'random'}",-11.777064310876892,-8.662672159169162,-7.216869208460608,-7.2308977616667205,-7.4021035018652634,-8.45792138840773,1.7446593662591956,70
0.013086748123168946,0.0019877202014297645,0.002039813995361328,0.000633766787300612,friedman_mse,20,2,best,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 2, 'splitter': 'best'}",-11.519288418230166,-7.965060855869148,-6.670130012854519,-7.698139664150215,-8.279964468396795,-8.42651668390017,1.6379916516814101,66
0.007071542739868164,0.0021002515590730153,0.0016435623168945313,0.0006142629264494433,friedman_mse,20,2,random,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 2, 'splitter': 'random'}",-10.579066979090221,-7.677967838015414,-6.901558218565731,-6.850107841338551,-9.441227372706841,-8.28998564994335,1.479242743684195,48
