mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5760834217071533,0.7554162144138593,0.05965375900268555,0.029255477345930675,0.7,linear,250,"{'learning_rate': 0.7, 'loss': 'linear', 'n_estimators': 250}",-10.365662306065236,-7.038439206684046,-5.885172964526928,-6.849164076741442,-9.181069021310787,-7.863901515065687,1.6504656350801998,38
0.14685959815979005,0.012499296691426364,0.006249284744262696,0.007653779440772776,0.7,square,10,"{'learning_rate': 0.7, 'loss': 'square', 'n_estimators': 10}",-11.193616276088587,-7.980473335499164,-5.994937291321238,-6.40283711684296,-9.089281824998238,-8.132229168950039,1.8904964469291439,81
0.2724164962768555,0.007858531988254772,0.006249523162841797,0.007654071466098426,0.7,square,20,"{'learning_rate': 0.7, 'loss': 'square', 'n_estimators': 20}",-10.872508761262493,-7.549682028033414,-6.134844297782934,-6.637934233660537,-9.752485100106995,-8.189490884169274,1.8264606130400614,89
0.5752042770385742,0.01151971848498362,0.018747854232788085,0.006249165557486144,0.7,square,50,"{'learning_rate': 0.7, 'loss': 'square', 'n_estimators': 50}",-9.906757884498605,-7.349544693305482,-5.767109316348579,-6.803561005498319,-9.321930440473778,-7.829780668024952,1.5542658584275213,33
1.0444493770599366,0.03775187844804447,0.03965573310852051,0.007195806011155773,0.7,square,100,"{'learning_rate': 0.7, 'loss': 'square', 'n_estimators': 100}",-10.125457561443607,-7.257517618727941,-5.903006895593159,-6.6054705427278035,-8.638626903020084,-7.70601590430252,1.5090827344962008,16
2.2858087062835692,0.006604686995169892,0.08754501342773438,0.007587837887303531,0.7,square,250,"{'learning_rate': 0.7, 'loss': 'square', 'n_estimators': 250}",-10.193944101386178,-7.274164906151827,-6.16375605708901,-6.595564074388211,-8.609675832270828,-7.76742099425721,1.468720466350812,22
0.14834918975830078,0.007045171844470728,0.012498807907104493,0.006249403956053595,0.7,exponential,10,"{'learning_rate': 0.7, 'loss': 'exponential', 'n_estimators': 10}",-11.939182240419697,-8.528894460275378,-6.334981331162195,-6.334072220172974,-10.410708172787343,-8.709567684963519,2.219845535398669,146
0.2876112937927246,0.007542171222227169,0.006249284744262696,0.007653779470480148,0.7,exponential,20,"{'learning_rate': 0.7, 'loss': 'exponential', 'n_estimators': 20}",-11.673635640730442,-8.108814717663995,-6.239181391732794,-6.306469759053739,-10.22580609643419,-8.510781521123032,2.15061341385032,120
0.653315258026123,0.020631630206266093,0.018853139877319337,0.006200046693083435,0.7,exponential,50,"{'learning_rate': 0.7, 'loss': 'exponential', 'n_estimators': 50}",-10.824061617766189,-7.212525824492292,-5.914062502356081,-6.114789921975135,-10.043751477107545,-8.021838268739447,2.0334762074175745,71
1.1652214050292968,0.021104793915630415,0.03614153861999512,0.006363529413579943,0.7,exponential,100,"{'learning_rate': 0.7, 'loss': 'exponential', 'n_estimators': 100}",-10.439906902361912,-6.941636612676095,-5.71748899083701,-6.45349659202005,-9.701826812484207,-7.8508711820758545,1.8686800436499433,36
2.5375678062438967,0.04568027420786771,0.0936741828918457,0.00979969378057188,0.7,exponential,250,"{'learning_rate': 0.7, 'loss': 'exponential', 'n_estimators': 250}",-10.16084503945357,-7.139166732842441,-6.300750786383863,-6.640022030264219,-8.842793040426136,-7.816715525874045,1.462163279748918,30
0.1418931007385254,0.002531890446271983,0.015630197525024415,0.009891998035638807,0.9,linear,10,"{'learning_rate': 0.9, 'loss': 'linear', 'n_estimators': 10}",-12.130635477242008,-8.518565136348263,-6.404309922551614,-6.800349415664511,-9.894588765419325,-8.749689743445145,2.1021769966950363,148
0.27497072219848634,0.007653721050412694,0.006249284744262696,0.007653779440772776,0.9,linear,20,"{'learning_rate': 0.9, 'loss': 'linear', 'n_estimators': 20}",-10.897673756912823,-7.690513539835967,-6.3743928553255795,-6.382672783599664,-9.828319186540728,-8.234714424442952,1.8340086001388836,94
0.5630551815032959,0.07201667358052671,0.015622615814208984,2.611744678045111e-07,0.9,linear,50,"{'learning_rate': 0.9, 'loss': 'linear', 'n_estimators': 50}",-10.240989230693016,-6.941989244751589,-5.912387821813962,-6.840919453857762,-9.141209125383416,-7.815498975299948,1.6109107322592997,29
1.0050325870513916,0.22240169480424263,0.027302026748657227,0.006051406271977634,0.9,linear,100,"{'learning_rate': 0.9, 'loss': 'linear', 'n_estimators': 100}",-10.60384851238279,-7.196732392451414,-5.906083751963597,-6.719683775116173,-9.032563096196842,-7.891782305622163,1.7003877213748548,46
1.4036733150482177,0.624193012343619,0.0467498779296875,0.019858579675169477,0.9,linear,250,"{'learning_rate': 0.9, 'loss': 'linear', 'n_estimators': 250}",-10.193968271528014,-7.305365960314951,-5.882081369003688,-6.6390224166128275,-9.739935935974229,-7.952074790686742,1.7117094069041268,60
0.14375481605529786,0.006239254068266097,0.006249523162841797,0.007654071448274681,0.9,square,10,"{'learning_rate': 0.9, 'loss': 'square', 'n_estimators': 10}",-11.210419779210467,-7.937629952383907,-5.91167146111741,-6.966147752377493,-8.8847403968561,-8.182121868389077,1.8087330058863011,86
0.256282901763916,0.00768725278464729,0.009374380111694336,0.007654149317436883,0.9,square,20,"{'learning_rate': 0.9, 'loss': 'square', 'n_estimators': 20}",-9.829529289810644,-7.39580795183945,-7.335940878798818,-6.936967418926659,-8.412385508221917,-7.982126209519498,1.0441937256726033,64
0.546816635131836,0.009881062190904073,0.021873092651367186,0.007654460786164026,0.9,square,50,"{'learning_rate': 0.9, 'loss': 'square', 'n_estimators': 50}",-9.831251074343268,-7.135060479240385,-5.69596282890023,-6.395289170281698,-9.277393683922305,-7.666991447337577,1.6163258426241205,11
0.9814423084259033,0.011731762446445812,0.03437166213989258,0.006249761589606663,0.9,square,100,"{'learning_rate': 0.9, 'loss': 'square', 'n_estimators': 100}",-10.050153327637991,-7.406161423181664,-5.838640040183153,-6.3519599610107464,-8.441845437246045,-7.61775203785192,1.5104930079770171,7
2.327379751205444,0.08209995362742974,0.08749155998229981,0.007653604282318911,0.9,square,250,"{'learning_rate': 0.9, 'loss': 'square', 'n_estimators': 250}",-10.140135819345804,-7.247715002336906,-6.197781768445864,-6.2189223464087755,-8.57033937760741,-7.674978862828953,1.5075433998949312,12
0.16910872459411622,0.024771488549417266,0.018822240829467773,0.006267166242907723,0.9,exponential,10,"{'learning_rate': 0.9, 'loss': 'exponential', 'n_estimators': 10}",-11.370533068340489,-8.500262182862308,-6.375909287607983,-5.7686112914705445,-10.033986146568463,-8.409860395369957,2.122484089597753,113
0.3030940055847168,0.03775501991776235,0.006249427795410156,0.007653954647501972,0.9,exponential,20,"{'learning_rate': 0.9, 'loss': 'exponential', 'n_estimators': 20}",-10.788806413254163,-7.66863318783112,-5.935760869014007,-5.940950098025897,-9.462238916969353,-7.959277897018909,1.924466994545325,61
0.6187614440917969,0.012537000028578634,0.018748140335083006,0.006249380236307468,0.9,exponential,50,"{'learning_rate': 0.9, 'loss': 'exponential', 'n_estimators': 50}",-10.270362848659481,-7.295520791916516,-5.859333383292815,-6.41162963140936,-9.51644985944047,-7.870659302943729,1.7304443075417648,39
1.1472914695739747,0.022791827129209852,0.03452048301696777,0.006547641761095599,0.9,exponential,100,"{'learning_rate': 0.9, 'loss': 'exponential', 'n_estimators': 100}",-10.408218537919465,-7.151557976264025,-6.084783091183367,-6.583972674018064,-9.243633467021823,-7.894433149281349,1.6542951363168727,49
2.468763065338135,0.03642270351484097,0.0876619815826416,0.007682098586403575,0.9,exponential,250,"{'learning_rate': 0.9, 'loss': 'exponential', 'n_estimators': 250}",-10.222660514794145,-7.150293327938887,-6.429075134236112,-6.971405225287621,-9.21512126910013,-7.997711094271379,1.4604469754279599,67
0.15339322090148927,0.011571178517135123,0.0,0.0,1,linear,10,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 10}",-11.598071490377443,-8.46643533226628,-6.80440643690552,-5.648091583975006,-9.289934236503617,-8.361387816005573,2.055992320085522,105
0.28119378089904784,0.009972948049889484,0.014080142974853516,0.0041706632372454965,1,linear,20,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 20}",-11.20215837579746,-7.9356262557317345,-6.068932151803545,-6.928684700259151,-9.363693300322703,-8.299818956782918,1.8190604240404382,100
0.6125430583953857,0.01783351130515408,0.015622949600219727,5.761645304486548e-07,1,linear,50,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 50}",-10.105331953314481,-7.228169888273879,-5.84363038551836,-6.718211838249625,-9.570602152457518,-7.893189243562773,1.657154404014783,48
1.0199072360992432,0.10614675025418112,0.0343719482421875,0.006249260908544601,1,linear,100,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 100}",-10.024750714248448,-6.844027346854916,-5.697107136387812,-7.038883764659364,-8.581600684338866,-7.637273929297882,1.5062109103952628,9
1.7308269023895264,0.7600674029737586,0.06561989784240722,0.030295968126563676,1,linear,250,"{'learning_rate': 1, 'loss': 'linear', 'n_estimators': 250}",-9.940855083164434,-7.279841551537462,-6.230417391456001,-6.5511439172216965,-9.255677398679138,-7.851587068411746,1.48207603988748,37
0.14060988426208496,8.203816668551089e-07,0.009373998641967774,0.007653837845243905,1,square,10,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 10}",-10.067185263164777,-7.911634009415434,-6.90778672396193,-6.523408779701206,-11.513994524933995,-8.58480186023547,1.9127209088283994,137
0.2403770923614502,0.005745074029737075,0.015623760223388673,2.0697149671755506e-06,1,square,20,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 20}",-10.038980221459477,-7.995930024143518,-6.370307185377646,-6.802818387768767,-10.174859004974238,-8.27657896474473,1.5870810605463046,96
0.5352405071258545,0.016198349738765026,0.015622806549072266,3.1629798797182086e-07,1,square,50,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 50}",-10.814755187173166,-7.508525847846562,-6.062335062210931,-6.620787296854139,-8.929900300879721,-7.987260738992904,1.713771853154928,66
0.9710031986236572,0.022130942370645945,0.03174090385437012,0.009116078682170393,1,square,100,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 100}",-9.880983599941864,-6.99694547499644,-5.993545529651769,-6.332489001834095,-8.602828548031844,-7.561358430891202,1.4664269693057383,3
2.2315536022186278,0.01524514495501161,0.09409966468811035,0.00036966314700098794,1,square,250,"{'learning_rate': 1, 'loss': 'square', 'n_estimators': 250}",-10.112738053750896,-7.06262312768866,-6.53986188467383,-6.504785382510737,-8.213178502539428,-7.686637390232709,1.361210637677891,15
0.15326328277587892,0.011734007061961597,0.006249284744262696,0.007653779443743514,1,exponential,10,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 10}",-12.17322648553159,-8.473698564114821,-5.896315192789314,-5.990973880061859,-10.035735892314495,-8.513990002962416,2.4052100679732953,122
0.2812193870544434,0.009880534404662559,0.003124713897705078,0.006249427795410156,1,exponential,20,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 20}",-10.798834087301678,-8.157294125796021,-5.9876018846607355,-6.36185631190839,-9.817517315859172,-8.224620745105199,1.8784339970037285,93
0.6002774238586426,0.007380420322785698,0.01895112991333008,0.0061608562967069265,1,exponential,50,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}",-10.250481516755608,-7.27767459264512,-5.850333915571987,-6.517174406880593,-10.14027789707899,-8.00718846578646,1.843192240220322,69
1.2299287796020508,0.111553822617632,0.04541215896606445,0.015227860622313853,1,exponential,100,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 100}",-10.48445709051686,-7.540833983684929,-5.932645931722845,-6.813718093479549,-9.084118085373923,-7.971154636955622,1.6270052131881487,63
2.4392209529876707,0.1834910526328284,0.07739071846008301,0.02232483604741646,1,exponential,250,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 250}",-10.2170843068725,-7.209643919289102,-6.515181086856482,-6.767478637249935,-9.642487922612476,-8.0703751745761,1.545116495446589,77
0.17342209815979004,0.03215315665225955,0.01084761619567871,0.00744146592044144,1.2,linear,10,"{'learning_rate': 1.2, 'loss': 'linear', 'n_estimators': 10}",-11.268441115909173,-7.8622623546670125,-5.930233726049223,-5.919213265504168,-9.965639371086521,-8.189157966643219,2.1447666216065473,88
0.27935028076171875,0.013202107055308129,0.013027763366699219,0.008419553344569721,1.2,linear,20,"{'learning_rate': 1.2, 'loss': 'linear', 'n_estimators': 20}",-10.397764386052545,-6.6998061777653914,-5.941675103649452,-6.5542301346961045,-9.591200588601701,-7.836935278153038,1.798093362668779,35
0.5466056823730469,0.04524980581057477,0.015624666213989257,1.825732204349198e-06,1.2,linear,50,"{'learning_rate': 1.2, 'loss': 'linear', 'n_estimators': 50}",-10.071756172621564,-7.221629595376094,-6.110633407495645,-6.677930732725322,-9.542367657519153,-7.924863513147555,1.5853250724449,53
0.9378372669219971,0.2113890323770654,0.03191189765930176,0.008877056474022663,1.2,linear,100,"{'learning_rate': 1.2, 'loss': 'linear', 'n_estimators': 100}",-10.361564012523198,-6.975195739503326,-5.888094797123657,-6.423424677625491,-8.975094658536255,-7.724674777062385,1.6819471687190983,17
1.4655188083648683,0.757425079792719,0.056421422958374025,0.037640111931658796,1.2,linear,250,"{'learning_rate': 1.2, 'loss': 'linear', 'n_estimators': 250}",-10.067615509509212,-7.150345294843626,-6.396930163109805,-6.701827034004076,-9.527304208543958,-7.968804442002136,1.5218295105555886,62
0.14110879898071288,0.010187941144372381,0.006285858154296875,0.007385704162205517,1.2,square,10,"{'learning_rate': 1.2, 'loss': 'square', 'n_estimators': 10}",-11.226423298930479,-7.486517249573666,-6.162579990694965,-5.9710746832728026,-10.616136443172708,-8.292546333128923,2.217312570409429,98
0.24066743850708008,0.007673158115086454,0.012498998641967773,0.006249499332580873,1.2,square,20,"{'learning_rate': 1.2, 'loss': 'square', 'n_estimators': 20}",-11.16666573168276,-7.368793318683207,-5.9691736545052265,-6.607640233330134,-8.02013487971588,-7.826481563583442,1.8077044709049337,32
0.5189870834350586,0.018422747065426303,0.0251187801361084,0.007755027592809888,1.2,square,50,"{'learning_rate': 1.2, 'loss': 'square', 'n_estimators': 50}",-10.160426930900515,-7.021136328123653,-6.1447794440474,-6.50302714250844,-9.247004026583578,-7.815274774432718,1.59328538916832,28
0.9509959697723389,0.02690866346380591,0.03767142295837402,0.007866260867597025,1.2,square,100,"{'learning_rate': 1.2, 'loss': 'square', 'n_estimators': 100}",-10.185501487529857,-6.984784116564537,-5.892073433251444,-6.533961297755094,-8.494270438075178,-7.618118154635222,1.5436863979525202,8
2.193787717819214,0.025179709074754076,0.09209060668945312,0.006556594825554605,1.2,square,250,"{'learning_rate': 1.2, 'loss': 'square', 'n_estimators': 250}",-10.024640870954645,-6.999346684429922,-6.077446224220547,-6.3369657690920445,-8.269360235664829,-7.5415519568723965,1.454926491858375,2
0.14729270935058594,0.007601458757994125,0.009376287460327148,0.007655707532269437,1.2,exponential,10,"{'learning_rate': 1.2, 'loss': 'exponential', 'n_estimators': 10}",-12.035681463198877,-7.357256831125043,-6.286841600848401,-6.086592402112748,-9.793419250480127,-8.311958309553038,2.281475253570616,101
0.2719864368438721,0.01260464037129888,0.009373855590820313,0.007653721045956554,1.2,exponential,20,"{'learning_rate': 1.2, 'loss': 'exponential', 'n_estimators': 20}",-11.037888343387259,-7.658692310046804,-6.3284603059542,-6.616872099814191,-8.928564638050043,-8.1140955394505,1.723339060636473,80
0.5913510799407959,0.01524572227010773,0.015623998641967774,3.886734747374502e-06,1.2,exponential,50,"{'learning_rate': 1.2, 'loss': 'exponential', 'n_estimators': 50}",-10.373620720727823,-7.234244933207248,-6.2362304776823425,-6.429101806201988,-9.264969095508937,-7.907633406665667,1.6344142122542562,50
1.0881815910339356,0.02808814726865452,0.03806638717651367,0.007800748565152712,1.2,exponential,100,"{'learning_rate': 1.2, 'loss': 'exponential', 'n_estimators': 100}",-10.48266015021724,-7.025928898196663,-6.526129477403179,-6.308587385029374,-9.098321981942446,-7.88832557855778,1.6303093067453405,42
2.3607096672058105,0.03425161290031653,0.09382224082946777,0.010011168410836747,1.2,exponential,250,"{'learning_rate': 1.2, 'loss': 'exponential', 'n_estimators': 250}",-10.307582378920273,-7.0462169471076015,-6.389188184289689,-6.5171159901171,-9.287510225702613,-7.909522745227456,1.5902861473973382,51
0.134064245223999,0.007825619592504936,0.012501668930053712,0.006250836373573751,2,linear,10,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 10}",-11.31426253249499,-8.15524168795339,-5.885883103567688,-6.0004023827294555,-10.908133657957537,-8.452784672940613,2.319848640366399,117
0.24372367858886718,0.012498998667890449,0.012498950958251953,0.006249475547343803,2,linear,20,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 20}",-10.316344475175015,-7.644108609724899,-6.386022224701988,-6.912022214656435,-8.847007863868559,-8.02110107762538,1.4139254841732773,70
0.47499470710754393,0.12159332387684757,0.01891183853149414,0.006577253345996017,2,linear,50,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 50}",-10.166374497807883,-7.265363493980356,-6.5327117678296,-6.387640353295464,-8.537461981421968,-7.777910418867054,1.4161747151076391,24
1.0074488162994384,0.07423380562004313,0.039379549026489255,0.01611713967613631,2,linear,100,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 100}",-10.120111527456382,-7.265054151100696,-5.926432403294146,-6.293477388940074,-9.033218750959877,-7.727658844350235,1.6089507607050548,18
2.2940325260162355,0.08926896990123231,0.08135547637939453,0.00619649034611819,2,linear,250,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 250}",-9.969282527285303,-6.7972589546099,-6.444468113862456,-6.187186106183193,-9.394679984221387,-7.758575137232448,1.5927545820696452,20
0.10972790718078614,0.009491645275437676,0.009374475479125977,0.007654227189074514,2,square,10,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 10}",-11.004603648805306,-8.495507571069727,-6.911609020476128,-6.744512680213107,-11.043738526237712,-8.839994289360394,1.8852271141254853,153
0.19072380065917968,0.015406093143535325,0.012498855590820312,0.006249427797229312,2,square,20,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 20}",-9.898822570697865,-8.16847331557675,-6.982208907707587,-6.751875070842045,-9.23543412724811,-8.207362798414472,1.2279190357125587,90
0.4191110134124756,0.018834173464368772,0.018526029586791993,0.006375399818268856,2,square,50,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 50}",-8.574085730041071,-6.694726357052898,-6.924245015360003,-5.959054516579427,-8.103043734080355,-7.251031070622751,0.9551823581863867,1
0.7011865615844727,0.08021369525114234,0.04075536727905273,0.007491815599815789,2,square,100,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 100}",-9.514193559857196,-10.159424397501732,-10.796534211107177,-6.787719230066611,-9.759379235252565,-9.403450126757058,1.3779098755904011,165
1.4802304744720458,0.17004176008399288,0.0812596321105957,0.011880912042941047,2,square,250,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 250}",-12.633790197615697,-7.338664446235288,-6.793775000253363,-8.629511572252957,-8.922658699167554,-8.863679983104973,2.043635162590197,154
0.14722747802734376,0.007519516726494226,0.003002023696899414,0.006004047393798828,2,exponential,10,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 10}",-11.30574464333617,-7.236501152263104,-5.849230396009329,-6.083025724193146,-8.538160844331442,-7.802532552026638,1.9953009061453726,26
0.24706783294677734,0.011749691014663709,0.0125,0.006250001122316362,2,exponential,20,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 20}",-10.78464711317888,-7.150655068519253,-5.942445200315639,-5.9160328035452405,-8.136018182006351,-7.585959673513074,1.8007471434502107,4
0.5571714878082276,0.015948876279133054,0.02187457084655762,0.007652573177383991,2,exponential,50,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 50}",-10.590041233187529,-7.257830451716104,-5.569733364860681,-6.230258650372126,-9.746818851522209,-7.878936510331729,1.9634359601395535,41
0.972471809387207,0.01540920677712264,0.03118896484375,0.0002940749896300992,2,exponential,100,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 100}",-10.097492927852178,-6.9817476817839745,-6.683929713060317,-6.672222377801521,-8.63957626647984,-7.8149937933955655,1.3541986632951784,27
2.0015580654144287,0.08623446301212886,0.07854022979736328,0.01001174016415976,2,exponential,250,"{'learning_rate': 2, 'loss': 'exponential', 'n_estimators': 250}",-10.335222801918933,-7.00504676320976,-6.506342708575607,-6.289315958312634,-9.306765680696138,-7.888538782542615,1.6276466448200844,43
