,Lon,Lat,RSRP,Region,Distance,Bearing,Gain
4539,-54.96224,-20.92071,-95.8,706,958.0142739757847,10,29.7
2979,-54.95412,-20.93608,-89.4090909090909,414,961.1204142549445,200,3.37
2608,-54.95929,-20.93761,-91.94339622641508,379,961.2629762855483,180,7.99
2620,-54.95652,-20.9372,-98.86111111111113,381,962.2118301269014,190,5.49
4547,-54.9622,-20.92064,-100.375,706,964.0934651386947,9,28.59
2582,-54.96126999999999,-20.93746,-95.60714285714286,377,965.3605013031972,174,9.53
2581,-54.96128,-20.93746,-94.42592592592592,377,965.5754406818927,174,9.53
2978,-54.95407,-20.9361,-91.28571428571428,414,965.8971738853429,200,3.37
2584,-54.96128,-20.93747,-94.16504854368931,377,966.6586122299414,174,9.53
2607,-54.95933,-20.93767,-88.75,379,967.8847607408906,180,7.99
2594,-54.9613,-20.93749,-93.75,377,969.2567612379615,174,9.53
2587,-54.96124,-20.93751,-94.96,377,970.1432882798828,174,9.53
2583,-54.9613,-20.9375,-93.96363636363635,377,970.3396132066189,174,9.53
2982,-54.95403,-20.93613,-89.84,414,970.9978181525825,200,3.37
2585,-54.9612,-20.93753,-94.58490566037734,377,971.4825368336449,174,9.53
2588,-54.96131,-20.93751,-96.04444444444445,377,971.6394588683718,174,9.53
2589,-54.96131999999999,-20.93751,-96.76,377,971.857462605683,174,9.53
2591,-54.96133,-20.93751,-95.21428571428572,377,972.0765304769129,174,9.53
4543,-54.96284,-20.92078,-95.0,706,972.1516374131144,12,30.4
3988,-54.96767,-20.92491,-96.07142857142857,611,972.4448106913944,45,43.72
3993,-54.96761,-20.9248,-96.53846153846152,611,972.5627976861343,44,43.47
3991,-54.96764,-20.92485,-97.88888888888887,611,972.7365712549255,44,43.47
3986,-54.96771,-20.92497,-96.07142857142857,611,973.1370295357153,45,43.72
3989,-54.96776,-20.92504,-96.71111111111112,611,974.3347713510699,46,43.06
2621,-54.95662,-20.93735,-93.03571428571428,381,974.9442011427532,189,5.75
2252,-54.95938,-20.93774,-88.42857142857143,349,975.6337547302155,180,7.99
3997,-54.96759,-20.9247,-92.14285714285714,611,975.9887379998199,43,42.29
4010,-54.96785,-20.92518,-96.75,611,976.0517535897169,48,38.5
4004,-54.96789,-20.92526,-99.89285714285714,611,976.1010361567223,48,38.5
4531,-54.9621,-20.92049,-99.57142857142857,706,976.8244783591023,9,28.59
4011,-54.96794000000001,-20.92533,-98.53571428571428,611,977.6493291057354,49,36.9
2590,-54.96108,-20.93761,-93.96428571428572,377,977.8026025074893,174,9.53
4006,-54.96799,-20.92541,-99.71428571428572,611,978.8430184654849,50,35.34
2586,-54.96137,-20.93757,-91.75,377,979.4517859231811,173,9.8
4541,-54.9629,-20.92073,-95.78787878787878,706,979.6218142212609,12,30.4
3983,-54.96804,-20.92549,-100.76923076923076,611,980.1428944242039,51,34.13
3999,-54.96762,-20.924670000000006,-85.44444444444444,611,980.3211723921544,43,42.29
2580,-54.96101,-20.93765,-91.57692307692308,377,980.8540424416695,175,9.28
2671,-54.95394,-20.93618,-89.61538461538461,384,980.8963427575707,200,3.37
2623,-54.95666,-20.93742,-91.85714285714286,381,981.161431992411,189,5.75
3896,-54.9681,-20.92557,-102.33333333333331,581,982.5113145865677,51,34.13
3897,-54.96815,-20.92565,-102.29629629629628,581,984.0262853264995,52,33.54
4527,-54.96206,-20.92041,-96.33333333333331,706,984.1019823334367,9,28.59
2216,-54.96094,-20.9377,-90.57407407407408,347,985.0614003376919,175,9.28
3898,-54.9682,-20.92573,-105.07142857142857,581,985.6459665957377,53,33.43
2593,-54.96141,-20.937620000000006,-93.44,377,985.7532822243758,173,9.8
2649,-54.9539,-20.93621,-91.0,384,986.0062901349733,200,3.37
2626,-54.95671,-20.93748,-96.53571428571428,381,986.0640771382773,189,5.75
3893,-54.96825,-20.92581,-101.33928571428572,581,987.3698430541033,54,32.09
4002,-54.96768,-20.92463,-83.57692307692308,611,987.9235767382064,43,42.29
2228,-54.96088,-20.93774,-90.64285714285714,348,988.4085620212231,175,9.28
4534,-54.96201,-20.92034,-97.0,706,990.0691840789632,8,28.9
2624,-54.95674,-20.93753,-93.96296296296295,381,990.5187945897165,189,5.75
3895,-54.96835,-20.92596,-98.14814814814815,581,991.4943925651962,56,31.38
2675,-54.95385,-20.93624,-90.09523809523809,384,991.7189321901498,200,3.37
2229,-54.96079,-20.93779,-89.81132075471699,348,992.4240713182229,175,9.28
3888,-54.96839,-20.92604,-102.85714285714286,581,992.5320466851022,56,31.38
2592,-54.96144,-20.93768,-93.35714285714286,377,992.9157981338874,173,9.8
2628,-54.95676,-20.93756,-94.4074074074074,381,993.1449469548952,188,5.97
2250,-54.959480000000006,-20.9379,-93.37777777777778,349,993.4278051441521,180,7.99
2231,-54.96075,-20.93781,-88.82142857142857,348,993.9983159221339,176,8.98
4537,-54.96301,-20.92063,-92.2,706,994.2057385617222,12,30.4
3891,-54.96844,-20.92611,-102.70370370370372,581,994.999668874776,57,31.33
2233,-54.96072,-20.93783,-89.92307692307692,348,995.739951661367,176,8.98
2650,-54.9538,-20.93626,-93.05,384,996.5349513970824,201,3.19
2622,-54.95678,-20.9376,-95.40384615384615,381,996.8459356090927,188,5.97
4568,-54.96196,-20.92026,-100.33333333333331,707,997.1536133525966,8,28.9
3892,-54.96849,-20.92619,-101.17857142857143,581,997.2113632256007,58,30.59
2234,-54.96069,-20.93785,-84.73076923076924,348,997.493224180735,176,8.98
4545,-54.96305,-20.9206,-93.97777777777776,706,998.8687035703156,12,30.4
2232,-54.96064000000001,-20.93787,-85.0,348,998.978034984346,176,8.98
2627,-54.9568,-20.93763,-95.96428571428572,381,999.4898792045416,188,5.97
3889,-54.96854,-20.92626,-101.03703703703705,581,999.850280243843,59,31.1
2212,-54.96147,-20.93774,-90.32142857142857,347,1000.0808782960111,173,9.8
3894,-54.96856999999999,-20.92634,-96.60714285714286,581,1000.2586232149504,60,31.52
3876,-54.96864,-20.92657,-100.26923076923076,580,1000.2902436746028,62,31.66
2648,-54.95376,-20.93628,-87.83333333333331,384,1000.7542455255667,201,3.19
3870,-54.96863000000001,-20.9265,-103.89285714285714,580,1001.3390501405215,61,31.49
3890,-54.9686,-20.9264,-99.08888888888887,581,1001.3716444568788,60,31.52
3883,-54.96866,-20.9266,-101.96296296296295,580,1001.4385880775072,63,32.04
2238,-54.96059,-20.9379,-88.82142857142857,348,1001.5906162469583,176,8.98
2625,-54.95681999999999,-20.93766,-94.17857142857143,381,1002.1421747873698,188,5.97
4177,-54.96735,-20.92387,-91.24074074074076,642,1002.446074074051,37,35.36
4173,-54.96733,-20.92384,-92.67857142857143,642,1002.5837586589987,37,35.36
4171,-54.96731,-20.92381,-94.17857142857143,642,1002.736742248985,37,35.36
4175,-54.96734,-20.92385,-90.03846153846153,642,1002.8232657337796,37,35.36
4174,-54.96724,-20.92371,-93.53846153846152,642,1003.0736115960708,36,34.74
4169,-54.9673,-20.92379,-94.07142857142857,642,1003.13280235242,37,35.36
4167,-54.96728,-20.92376,-96.92857142857143,642,1003.3104986684111,36,34.74
3871,-54.96869,-20.92664,-103.85714285714286,580,1003.3269876319804,63,32.04
4168,-54.96719,-20.92364,-95.70967741935483,642,1003.3290032381576,35,33.95
4170,-54.96716,-20.9236,-96.4,642,1003.3936743197893,35,33.95
3436,-54.9688,-20.93078,-89.2075471698113,490,1003.4241131340775,112,23.81
4172,-54.96726,-20.92373,-94.70370370370372,642,1003.5034697329186,36,34.74
3995,-54.96781,-20.92456,-83.21428571428571,611,1003.5074807824336,43,42.29
3424,-54.9688,-20.93081,-88.03636363636362,490,1004.1080154113974,112,23.81
4164,-54.9671,-20.92351,-100.17857142857143,642,1004.2716853072568,35,33.95
4178,-54.96738000000001,-20.92388,-90.35714285714286,642,1004.4193776743722,37,35.36
4150,-54.96706999999999,-20.92347,-100.46153846153848,642,1004.4288428930337,34,33.79
3434,-54.96882,-20.93075,-90.91071428571428,490,1004.7886806989661,111,24.06
4153,-54.96701,-20.92339,-101.28571428571428,642,1004.830714653331,34,33.79
2235,-54.96052,-20.93794,-89.77777777777777,348,1005.080640820093,176,8.98
2259,-54.95685,-20.9377,-94.04,351,1005.6014801047095,188,5.97
2647,-54.95372,-20.93631,-87.24,384,1005.8773142459005,201,3.19
4162,-54.96696,-20.92331,-101.20833333333331,642,1006.1666401052915,33,33.34
2224,-54.9615,-20.93779,-84.83333333333333,347,1006.1687892790256,173,9.8
3430,-54.96884,-20.93073,-91.71428571428572,490,1006.3855360083478,111,24.06
3874,-54.96874,-20.92671,-101.71428571428572,580,1006.4411245777736,64,32.6
4535,-54.96307,-20.92053,-94.14285714285714,706,1006.8234545994657,12,30.4
4147,-54.96694,-20.92327,-102.96428571428572,642,1007.2804715511286,33,33.34
4163,-54.96691,-20.92323,-103.21428571428572,642,1007.6055014855059,33,33.34
3862,-54.96876999999999,-20.92675,-98.03571428571428,580,1008.3993925108674,64,32.6
4161,-54.96686,-20.92316,-100.4074074074074,642,1008.4453519969396,32,34.14
4533,-54.96307,-20.92051,-93.94444444444444,706,1008.8687287306011,12,30.4
4160,-54.96684000000001,-20.92312,-98.48148148148148,642,1009.6509492709089,32,34.14
4158,-54.96681,-20.92308,-96.14285714285714,642,1010.0801689391983,32,34.14
4532,-54.96305,-20.92049,-100.53571428571428,706,1010.1216776333187,12,30.4
3861,-54.9688,-20.92679,-99.6,580,1010.3829132053547,65,33.74
2269,-54.95687,-20.93775,-97.15094339622641,351,1010.4143199279396,188,5.97
3431,-54.96889,-20.93069,-88.27777777777777,490,1010.6197076005508,111,24.06
4569,-54.96187,-20.92011,-106.0,707,1010.6852750291011,8,28.9
4157,-54.96676,-20.92301,-96.28301886792453,642,1011.0987770341092,31,34.06
2251,-54.95958,-20.93806,-86.3888888888889,349,1011.326053742958,179,8.19
4166,-54.96746,-20.92388,-93.28888888888888,642,1011.344403546902,38,35.35
4530,-54.96303,-20.92047,-101.8148148148148,706,1011.3822017260233,12,30.4
4156,-54.96673000000001,-20.92297,-96.07407407407408,642,1011.6063697485442,31,34.06
4165,-54.96671,-20.92294,-93.32142857142857,642,1012.2024253374367,31,34.06
2230,-54.96038000000001,-20.93802,-90.57692307692308,348,1012.2398578616394,177,8.75
3437,-54.96885,-20.93094,-85.59756097560975,490,1012.2656023542569,113,23.89
3863,-54.96883,-20.92683,-95.41818181818182,580,1012.3915382217872,65,33.74
4529,-54.963,-20.92044,-103.61904761904762,706,1013.2871294605766,12,30.4
2225,-54.96153,-20.93785,-85.21428571428571,347,1013.3392167226593,173,9.8
4154,-54.96666,-20.92286,-98.25,642,1014.1239742465971,30,34.43
3869,-54.96886,-20.92687,-95.88888888888887,580,1014.4251184305575,66,34.52
4528,-54.96298,-20.92042,-102.44444444444444,706,1014.5664677130167,12,30.4
3433,-54.96894,-20.93066,-85.77777777777777,490,1015.0907339268316,110,24.09
2644,-54.95364,-20.93636,-87.19565217391305,384,1015.2320952734,201,3.19
4526,-54.96295,-20.9204,-103.6818181818182,706,1015.469957570861,11,29.86
2237,-54.9603,-20.93806,-90.39285714285714,348,1015.8068207021005,177,8.75
2270,-54.9569,-20.93781,-98.8181818181818,351,1016.0479080592204,188,5.97
3877,-54.96889,-20.926920000000006,-93.6153846153846,580,1016.2406897951586,66,34.52
4525,-54.96293000000001,-20.92038,-103.19230769230771,706,1016.7668359343487,11,29.86
4570,-54.96182,-20.92004,-106.5,707,1016.8507374083167,8,28.9
4151,-54.96661,-20.92277,-97.87654320987656,642,1016.8877174096358,30,34.43
4176,-54.96751,-20.92385,-93.14285714285714,642,1017.5147358397514,38,35.35
4149,-54.96658000000001,-20.92273,-99.5925925925926,642,1017.5559272200758,29,34.57
3886,-54.96892,-20.92696,-93.96428571428572,580,1018.32904189133,67,35.73
2663,-54.95361,-20.93638,-85.79166666666667,384,1018.8553360154107,201,3.19
4148,-54.96653000000001,-20.92266,-99.69811320754715,642,1018.9839713772137,29,34.57
3992,-54.96794000000001,-20.92449,-83.5,611,1019.0914650463762,43,42.29
3427,-54.96899000000001,-20.93062,-87.5,490,1019.375494727276,110,24.09
2220,-54.96157,-20.9379,-88.64285714285714,347,1019.6674997995397,173,9.8
4546,-54.96288000000001,-20.92033,-101.12,706,1020.0414119674576,11,29.86
2248,-54.95963,-20.93814,-85.69230769230771,349,1020.3125399130097,179,8.19
2244,-54.96021999999999,-20.93811,-92.57692307692308,348,1020.5513343316999,177,8.75
3887,-54.96896,-20.92701,-97.03571428571428,580,1021.2282651904743,67,35.73
4152,-54.96648,-20.92258,-99.25,642,1021.2570286362113,28,34.48
3442,-54.96892,-20.93104,-85.69090909090909,490,1021.845939880542,114,23.87
4155,-54.96646,-20.92254,-97.46153846153848,642,1022.8060158352765,28,34.48
3701,-54.96899000000001,-20.92706,-101.67857142857143,550,1023.1473547700605,68,36.59
4556,-54.96283,-20.92028,-103.33333333333331,706,1023.3618893497846,11,29.86
2245,-54.96014,-20.93815,-93.76923076923076,348,1024.2676554569866,178,8.45
4159,-54.96644000000001,-20.9225,-100.53846153846152,642,1024.37603154245,28,34.48
3421,-54.96905,-20.93059,-90.28571428571428,490,1024.9095417556039,109,24.37
4311,-54.96641,-20.92246,-100.71428571428572,673,1025.2223254488288,28,34.48
4563,-54.9628,-20.92025,-99.7894736842105,706,1025.3760231898925,11,29.86
2672,-54.95356,-20.93642,-87.10204081632654,384,1025.49427919866,201,3.19
4000,-54.968,-20.92446,-83.5,611,1026.1609011300782,43,42.29
3700,-54.96903,-20.9271,-99.46428571428572,550,1026.3400024480688,69,39.28
4323,-54.96639,-20.92242,-101.25,673,1026.8373840813415,27,35.75
2218,-54.9616,-20.93796,-87.74074074074076,347,1026.844580174079,173,9.8
2260,-54.95698,-20.93794,-98.28571428571428,351,1027.9514529926819,187,6.2
2247,-54.95967,-20.93821,-88.0357142857143,349,1028.1830309984628,179,8.19
3696,-54.96906,-20.92715,-98.57142857142857,550,1028.3252886312914,69,39.28
2669,-54.95355,-20.93645,-89.57142857142857,384,1028.7930903255979,201,3.19
2246,-54.96006,-20.9382,-94.0,348,1029.1613383849046,178,8.45
4328,-54.96635,-20.92235,-101.07547169811322,673,1029.3459668479163,27,35.75
4562,-54.96276,-20.92019,-100.85714285714286,706,1030.1660353030888,11,29.86
2666,-54.95354,-20.93646,-87.32142857142857,384,1030.300048573723,201,3.19
3695,-54.96909,-20.9272,-100.17857142857143,550,1030.345942030893,70,41.64
4566,-54.96171999999999,-20.91989,-106.33333333333331,707,1030.399944666591,7,28.58
4325,-54.96634,-20.92231,-101.28571428571428,673,1031.7515524669448,27,35.75
3438,-54.96899000000001,-20.93115,-85.9642857142857,490,1031.7709207946077,115,23.71
4008,-54.96805,-20.92443,-83.92592592592592,611,1032.3190577504292,43,42.29
4561,-54.96274,-20.92016,-105.03571428571428,706,1032.5750222482066,10,29.7
4321,-54.96632,-20.92228,-101.89285714285714,673,1032.6527784994369,27,35.75
4145,-54.96763000000001,-20.92377,-96.75,641,1032.8130821559675,38,35.35
2664,-54.95354,-20.93649,-86.79166666666669,384,1032.9902310438702,201,3.19
2242,-54.95999000000001,-20.93824,-94.92857142857143,348,1033.089247083796,178,8.45
2263,-54.95703,-20.938,-95.71698113207547,351,1033.1698512561877,187,6.2
2660,-54.95356,-20.93652,-88.5357142857143,384,1034.470082401283,201,3.19
4317,-54.96627,-20.92221,-99.60714285714286,673,1034.5692717477784,26,35.72
4560,-54.96272,-20.92013,-105.0,706,1034.9932430952463,10,29.7
3694,-54.96916,-20.92731,-100.73076923076924,550,1035.3246480261155,71,44.63
4315,-54.96625,-20.92218,-102.29787234042551,673,1035.5181864993506,26,35.72
4314,-54.96621999999999,-20.92215,-101.84210526315788,673,1035.7638050720982,26,35.72
2655,-54.95358,-20.93655,-100.0,384,1035.9626472562504,201,3.19
4559,-54.9627,-20.92011,-103.08333333333331,706,1036.3775900344147,10,29.7
4312,-54.96619000000001,-20.92211,-102.1851851851852,673,1036.835213095205,26,35.72
3429,-54.96918,-20.93052,-91.15384615384615,490,1036.8697986855318,108,24.63
2241,-54.95993000000001,-20.93828,-93.48148148148148,348,1037.1315679556876,178,8.45
3705,-54.96919000000001,-20.92736,-99.16666666666669,550,1037.4574805607924,72,44.2
4333,-54.96616,-20.92207,-98.46153846153848,673,1037.933793001448,25,36.23
2249,-54.95975,-20.9383,-92.03636363636365,349,1038.4368143128652,179,8.19
4557,-54.96267,-20.92008,-105.75,706,1038.4673178719725,10,29.7
4005,-54.9681,-20.9244,-85.39285714285714,611,1038.4773705447476,43,42.29
4324,-54.96611,-20.922,-98.85714285714286,673,1040.0970479745145,25,36.23
2243,-54.95988000000001,-20.93831,-91.69230769230771,348,1040.1626170258137,178,8.45
2653,-54.95363,-20.93663,-98.84210526315788,384,1040.2030801476913,200,3.37
2211,-54.96167,-20.93807,-91.16666666666669,347,1040.3681496108688,173,9.8
2236,-54.95985,-20.93832,-91.57142857142857,348,1041.1099009544241,179,8.19
3428,-54.96923,-20.93048,-90.30188679245285,490,1041.2555751520886,108,24.63
4564,-54.96263,-20.92004,-105.0,706,1041.2781269106083,10,29.7
4142,-54.9677,-20.92373,-94.64150943396228,641,1041.3291022285018,38,35.35
4553,-54.96261,-20.92003,-105.9,706,1041.646793065635,10,29.7
3706,-54.96925,-20.92746,-98.28571428571428,550,1041.826331619497,73,49.39
2240,-54.95981999999999,-20.93833,-93.69811320754715,348,1042.0668445158317,179,8.19
2239,-54.95984,-20.93833,-90.4,348,1042.165059520841,179,8.19
2646,-54.95365,-20.93667,-100.54347826086956,384,1042.6508022423388,200,3.37
4012,-54.96814000000001,-20.92439,-86.2857142857143,611,1042.656292787516,43,42.29
4313,-54.9661,-20.92196,-91.3653846153846,673,1042.667332484116,25,36.23
4552,-54.96259000000001,-20.92001,-104.90476190476191,706,1043.0686355851572,10,29.7
3441,-54.96907,-20.93127,-86.0357142857143,490,1043.0770179197978,116,23.68
4567,-54.96162,-20.91974,-106.1818181818182,707,1044.1411229453774,7,28.58
2645,-54.95368000000001,-20.93671,-99.94736842105264,384,1044.5273079537844,200,3.37
4565,-54.96258,-20.91999,-105.96153846153848,706,1044.8307034302516,10,29.7
4009,-54.96816999999999,-20.92439,-79.57142857142857,611,1045.391798566455,43,42.29
4555,-54.96256999999999,-20.91998,-103.35483870967742,706,1045.5463921004393,10,29.7
3704,-54.96931,-20.92755,-98.53571428571428,550,1046.4921944122102,74,44.67
2221,-54.96171,-20.93812,-86.64705882352942,347,1046.7197232849483,173,9.8
2568,-54.96554,-20.93639,-80.17241379310343,373,1046.9822838747182,158,14.04
2265,-54.95712,-20.93815,-94.03571428571428,351,1047.202507089945,187,6.2
3444,-54.9691,-20.93132,-88.32,490,1047.485639343716,116,23.68
2563,-54.96559,-20.93636,-86.63636363636364,373,1047.5741492245438,157,14.35
4549,-54.96256,-20.91995,-100.06666666666666,706,1048.363081438408,10,29.7
4003,-54.96821,-20.9244,-90.52475247524751,611,1048.5126429247598,43,42.29
3984,-54.96823000000001,-20.92443,-95.96153846153848,611,1048.758982592687,44,43.47
4007,-54.96822,-20.92441,-96.17857142857143,611,1048.8978898519583,43,42.29
2662,-54.95373000000001,-20.93679,-100.92307692307692,384,1048.9342943069037,199,3.55
2567,-54.96549,-20.93645,-83.58333333333333,373,1049.0612813521266,158,14.04
3702,-54.96934,-20.92758,-97.48148148148148,550,1049.1017863253464,74,44.67
4550,-54.96256,-20.91994,-98.41818181818182,706,1049.412900979465,10,29.7
3994,-54.96829,-20.92452,-102.85185185185185,611,1049.5854622692075,44,43.47
2569,-54.96573000000001,-20.93628,-85.92592592592592,373,1049.7660241618587,157,14.35
4316,-54.96612,-20.92189,-91.67857142857143,673,1049.807732602789,25,36.23
4133,-54.96777,-20.92369,-91.32142857142857,641,1049.8452306530712,38,35.35
3990,-54.96826,-20.92446,-97.9074074074074,611,1049.9373123033115,44,43.47
3998,-54.96833,-20.92458,-103.65384615384615,611,1050.209216364299,45,43.72
2562,-54.96581,-20.93623,-88.70370370370371,373,1050.7754640912983,156,14.67
3425,-54.96934,-20.93042,-89.64814814814815,490,1051.478625007316,107,24.78
3708,-54.96937,-20.92762,-97.51785714285714,550,1051.571572891846,75,41.78
3996,-54.96842,-20.92472,-101.53571428571428,611,1051.5795082119346,46,43.06
4551,-54.96256999999999,-20.91991,-99.57142857142857,706,1052.8928064610545,10,29.7
3443,-54.96914,-20.93138,-87.85185185185185,490,1053.2042556881727,117,23.55
2578,-54.9655,-20.93649,-84.89285714285714,373,1053.2111368848248,158,14.04
2868,-54.96596,-20.93614,-86.64583333333331,403,1053.2360213200143,156,14.67
4001,-54.96851,-20.92486,-102.73214285714286,611,1053.2593689451896,47,39.63
2657,-54.95378,-20.936870000000006,-102.125,384,1053.4230005084034,199,3.55
4318,-54.96614,-20.92186,-91.36,673,1053.6675191737436,25,36.23
3707,-54.9694,-20.92765,-97.5,550,1054.2114820122772,75,41.78
3987,-54.96856,-20.92493,-103.78181818181818,611,1054.6869949142545,48,38.5
2267,-54.95717,-20.93823,-96.21428571428572,351,1054.706262136031,187,6.2
3985,-54.9686,-20.925,-104.3846153846154,611,1055.247319926524,49,36.9
4548,-54.96258,-20.91989,-97.56,706,1055.322851061422,10,29.7
2867,-54.96604,-20.9361,-91.78571428571428,403,1055.345119205378,155,15.01
3972,-54.96864,-20.92507,-105.75,610,1055.8806285005735,49,36.9
2869,-54.96611,-20.93606,-90.73076923076924,403,1056.8424084102764,155,15.01
2864,-54.96617,-20.936020000000006,-88.8888888888889,403,1057.7090054316282,155,15.01
2652,-54.95383,-20.93695,-99.27272727272728,384,1057.992386389304,199,3.55
4554,-54.9626,-20.91987,-99.25925925925924,706,1058.08416407897,10,29.7
3973,-54.96873000000001,-20.92521,-102.53571428571428,610,1058.323877169476,51,34.13
3710,-54.96945,-20.92772,-97.96428571428572,550,1058.3581263958506,76,39.06
4126,-54.96784,-20.92365,-90.60714285714286,641,1058.3614648558096,38,35.35
2571,-54.96552,-20.93654,-84.03571428571429,373,1058.8751874127292,158,14.04
2213,-54.96177,-20.93822,-88.9107142857143,347,1058.9494235031975,173,9.8
3439,-54.96918,-20.93144,-88.5909090909091,490,1058.9500076714405,117,23.55
3974,-54.96876999999999,-20.92528,-104.15384615384615,610,1059.1786057293366,51,34.13
2866,-54.96623,-20.93599,-89.2857142857143,403,1059.447028280107,154,15.34
3709,-54.96947,-20.92774,-96.12,550,1060.1448063535768,76,39.06
3979,-54.96881,-20.92534,-102.39285714285714,610,1060.5198870582637,52,33.54
2656,-54.95385,-20.93699,-98.33333333333331,384,1060.5878142946735,199,3.55
3422,-54.96944000000001,-20.93036,-91.07142857142857,490,1060.7396048938122,106,25.27
4558,-54.96262,-20.91985,-103.20833333333331,706,1060.8469917649552,10,29.7
2862,-54.9663,-20.93595,-88.92857142857143,403,1061.1249915099895,154,15.34
2268,-54.95721999999999,-20.9383,-95.29166666666669,351,1061.1737062010684,186,6.44
4319,-54.96619000000001,-20.92181,-88.06382978723404,673,1061.2618348700657,25,36.23
2658,-54.95387,-20.93701,-98.25,384,1061.3318834418717,199,3.55
2863,-54.966330000000006,-20.93593,-84.05454545454545,403,1061.6332340773533,154,15.34
3699,-54.96949,-20.92775,-92.33333333333331,550,1062.0725993181325,76,39.06
2865,-54.96637,-20.93591,-86.51851851851852,403,1062.8686431692827,154,15.34
3982,-54.96889,-20.92547,-104.9375,610,1062.971413708209,53,33.43
2659,-54.95392,-20.93706,-100.80645161290323,384,1063.227764179457,198,3.75
4524,-54.96265,-20.91983,-103.17647058823529,706,1063.9457765074999,10,29.7
2219,-54.9618,-20.93826,-85.25,347,1063.9933319617617,173,9.8
3882,-54.96896,-20.92559,-105.96,580,1065.0843973241429,54,32.09
4320,-54.96621,-20.92178,-87.60714285714286,673,1065.1219589429766,25,36.23
2661,-54.95395,-20.9371,-101.60377358490568,384,1065.329820444797,198,3.75
3435,-54.96949,-20.93034,-90.92307692307692,490,1065.5553649119286,106,25.27
2846,-54.96649,-20.93584,-86.76923076923076,402,1065.8960918484006,153,15.61
3697,-54.969530000000006,-20.92776,-90.64285714285714,550,1066.0671254007189,76,39.06
2561,-54.96556,-20.9366,-86.50943396226415,373,1066.6814921706455,158,14.04
3875,-54.969,-20.92565,-103.10714285714286,580,1066.7091078413325,55,31.72
2853,-54.96656,-20.93579,-90.3148148148148,402,1067.028670944151,153,15.61
3867,-54.96903,-20.9257,-101.46153846153848,580,1067.7783425914913,55,31.72
4322,-54.96623,-20.92176,-87.0566037735849,673,1068.1596521054933,25,36.23
2261,-54.95727,-20.93838,-90.96428571428572,351,1068.7676250359816,186,6.44
4544,-54.9627,-20.9198,-105.52631578947368,706,1068.771913285529,10,29.7
2665,-54.95399000000001,-20.93716,-101.25925925925924,384,1068.7982159709572,198,3.75
2223,-54.961830000000006,-20.9383,-85.67857142857143,347,1069.0408969526504,173,9.8
3423,-54.96954,-20.9303,-88.0357142857143,490,1070.0627993641185,105,25.64
3873,-54.96907,-20.92574,-103.51851851851852,580,1070.2312380029625,56,31.38
3440,-54.96926,-20.93157,-88.77777777777777,490,1070.8230443750952,118,23.48
2851,-54.9667,-20.93571,-92.92592592592592,402,1071.0760821851734,152,15.98
3698,-54.96958000000001,-20.92775,-93.66037735849056,550,1071.3641547617367,76,39.06
4326,-54.96625,-20.92173,-86.7857142857143,673,1072.0201662405395,25,36.23
2674,-54.95403,-20.93722,-103.07407407407408,384,1072.3126926738537,198,3.75
4510,-54.96273000000001,-20.91977,-106.34615384615385,706,1072.9296804925427,10,29.7
3866,-54.96911,-20.92577,-103.85714285714286,580,1073.0732145415732,56,31.38
4327,-54.96627,-20.92172,-89.0,673,1074.2350503181476,25,36.23
3426,-54.96959,-20.93027,-90.39285714285714,490,1074.7472215628234,105,25.64
2258,-54.95732,-20.93845,-90.07142857142857,351,1075.3205056992588,186,6.44
2565,-54.9656,-20.93667,-85.75,373,1075.370546151204,158,14.04
3285,-54.96929,-20.93163,-87.69230769230771,460,1075.6536074694852,119,23.32
2855,-54.96685,-20.93563,-92.10714285714286,402,1076.131571127537,151,16.31
3703,-54.96963,-20.92773,-92.75,550,1076.7972395502097,76,39.06
2667,-54.95407,-20.93729,-103.48148148148148,384,1076.8245325526348,197,3.96
4136,-54.96799,-20.92356,-90.28571428571428,641,1076.872694879744,38,35.35
4521,-54.96278,-20.91973,-103.0,706,1078.8212802530488,10,29.7
2210,-54.96188000000001,-20.93838,-84.58928571428571,347,1078.8933074566976,172,10.05
2860,-54.96692,-20.9356,-90.07407407407408,402,1079.1404328406272,151,16.31
4329,-54.96631,-20.92168,-87.64285714285714,673,1080.310464169978,25,36.23
2670,-54.95411,-20.93736,-101.56521739130434,384,1081.389103322846,197,3.96
3284,-54.96933000000001,-20.93169,-88.33333333333331,460,1081.5101254236306,119,23.32
2266,-54.95737,-20.93852,-92.80769230769229,351,1081.914216530741,186,6.44
3879,-54.9692,-20.92577,-104.10714285714286,580,1081.9284736823704,56,31.38
4512,-54.96281,-20.91971,-104.0,706,1081.9437835772637,10,29.7
2215,-54.9619,-20.93841,-85.88,347,1082.6217287722047,172,10.05
2847,-54.96705,-20.93552,-90.03846153846153,402,1083.0491206046872,150,16.56
2852,-54.9671,-20.93549,-86.34545454545454,402,1084.6699072186948,150,16.56
4330,-54.96634,-20.92165,-88.3090909090909,673,1084.867034671312,25,36.23
2214,-54.96191,-20.93843,-86.94642857142857,347,1085.0231796913642,172,10.05
3432,-54.9697,-20.93021,-90.8846153846154,490,1085.1919762950656,104,25.88
4144,-54.96806,-20.92352,-90.19230769230771,641,1085.3891275660624,38,35.35
2673,-54.95415,-20.93743,-102.76923076923076,384,1086.0057400644773,197,3.96
2859,-54.96714,-20.93547,-81.6470588235294,402,1086.2852755363547,150,16.56
